Record_Type,Policy_Number,Foreign_Reg_Ind,Registration_Number,Vehicle_Derivative,Named_Driver,Trade_Plate_Ind,Cover_Start_Date,Cover_End_Date,Insert_Date,Update_date,Active_Flag,MID_File_Seq_No,MID_Sent_Ind,Mid_Sent_Date,MID_Status,MID_Error_Codes,Vehicle_Make,Vehicle_Model,Inserted_By,Updated_By
"N","F42281Q             ","U","FY20UBL"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MITSUBISHI","OUTLANDER","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","GD68JZK","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A4 AVANT 35 TFS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","GJ70PDX"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","KIA","NIRO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","GN68WKV","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A3 4DR SAL 1.5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","GU20YSB"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","JAGUAR","E-PACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK19NXA"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","320D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK20AVW"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","1 SERIES","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK20EZT"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK20HWP"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK69HRA","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","X2 5 DOOR XDRIV","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HK70ZHV"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HL19EHT","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","520D TOURING 2.","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HL19VKZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","520D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HL21PKZ","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HL21XNF","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HN20ELJ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","I3","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HN69JVO"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","118D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HN70NZE"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","3 SERIES 330E M","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HS68TYU"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","X2","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HT18XAG"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HT18YGY"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","225XE5DR","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HT21JFV","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","..","..","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HT22TOV","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","X5","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HT71LXD","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E SALOON 2.0","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV18SUO"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69BCU"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69EXM"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69FOT","","","U",2022-10-10 00:00:00,2023-09-30 00:00:00,2022-10-24 00:00:00,2022-10-24 00:00:00,"A",1664,"Y",2022-10-24 00:00:00,"acknowledged","","","","F42281Q","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69FPJ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69FUH"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","520I","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69GGP"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69HYT"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69JYX"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69UKA","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","530E SALOON 2.0","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV69ULE"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","X2","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HV72ZWW","","","U",2022-10-24 00:00:00,2023-09-30 00:00:00,2022-11-07 00:00:00,2022-11-07 00:00:00,"A",1690,"Y",2022-11-07 00:00:00,"acknowledged","","","","F42281Q","MID RESPONSE JOB"
"N","F42281Q             ","U","HX20NZB"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MINI","COUNTRYMAN","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","HX22CWL","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","PEUGEOT","BOXER 335 L3 LO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LC19AED","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","HONDA","CR-V 5 DOOR 2.0","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LF70JRZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","KIA","E-NIRO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LK69HZY","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MAZDA","6 4 DOOR SALOON","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LL18DUA"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MERCEDES","GLA200D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LL22DOU","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A3 5DR SPTBK 40","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LP19FRJ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MERCEDES","A180","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LS21BKA","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","..","..","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","LS22TUJ","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","MD69KMV"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","PEUGEOT","3008SUV","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","MH19VVE"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","PEUGEOT","3008","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","MT21VHW","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A3 4DR SAL 35 T","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","NL69ECV"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","VOLVO","V60 MOMENTUM +","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","OE70GYG"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","330E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","OV21JJK","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MERCEDES","..","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RJ22SXR","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","Q4 E-TRON SPORT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RJ70CEN","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","LEXUS","ES 300H SALOON","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RK70NXP"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","PRIUS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RK70OTV"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","KIA","E-NIRO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RN19BXD","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","VOLKSWAGEN","TIGUAN ALLSPACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RO18HTJ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","JAGUAR","XF","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RO69PZC"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A6","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RV69GDK"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","PRIUS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RV69UGK"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","LEXUS","IS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RX18RZT"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","LANDROVER","DISCOVERY","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","RY19FAO"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WN18OWA"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","SKODA","KAROQ","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WN70VWT"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MERCEDES","A250E","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WN72XUE","","","U",2022-11-10 00:00:00,2023-09-30 00:00:00,2022-11-21 00:00:00,2022-11-21 00:00:00,"A",1716,"Y",2022-11-21 00:00:00,"acknowledged","","AUDI","A3 5DR SPTBK 40","F42281Q","MID RESPONSE JOB"
"N","F42281Q             ","U","WO68ZKB"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","NISSAN","LEAF","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WR21VVU","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WR69CNZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WV20CBY"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WV21VHL","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","SKODA","SUPERB HATCH 1.","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","WV21YCF","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","YD69XKK"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","AUDI","A4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","YF21XCE","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","..","..","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","YJ21BKB","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","MINI","HATCH","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42281Q             ","U","YJ69LMZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","F40116D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","HY16XPZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","BMW","520D","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","NJ67SWK"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","SKODA","FABIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","NK67MTJ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","SKODA","FABIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","NK67MTO"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","SKODA","FABIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69XJT"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69XRN"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69YKN"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69YNX"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69YSD"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RE69ZNF"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RK67KJZ"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","FORD","TRANSIT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42283V             ","U","RX67WFL"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,"A",1621,"Y",2022-10-01 00:00:00,"acknowledged","","RENAULT","CLIO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42337R             ","U","CX22XSW","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42337R             ","U","CX72XVG","","","U",2022-11-07 00:00:00,2023-09-30 00:00:00,2022-11-03 00:00:00,2022-11-07 00:00:00,"A",1690,"Y",2022-11-07 00:00:00,"acknowledged","","TOYOTA","RAV4","F42337R","MID RESPONSE JOB"
"N","F42337R             ","U","CY10NVW"," "," ","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42337R             ","U","CY21JWJ","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42337R             ","U","CY21JWM","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","TOYOTA","CHR","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","F42337R             ","U","CY69KNS","","","U",2022-10-01 00:00:00,2023-09-30 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","TOYOTA","RAV4","POLICY RENEWAL JOB","MID RESPONSE JOB"
